close,epoch,high,low,open
9263.14,1768503600.0,9263.39,9260.97,9261.18
9263.16,1768503660.0,9263.64,9261.68,9262.9
9263.23,1768503720.0,9263.74,9262.52,9262.95
9263.15,1768503780.0,9263.86,9262.83,9262.98
9265.32,1768503840.0,9265.34,9262.94,9263.25
9264.7,1768503900.0,9265.67,9264.35,9265.26
9264.2,1768503960.0,9265.18,9264.02,9264.74
9264.3,1768504020.0,9264.81,9263.76,9264.28
9263.72,1768504080.0,9264.22,9263.33,9264.06
9263.16,1768504140.0,9264.62,9263.16,9263.88
9262.36,1768504200.0,9263.86,9262.1,9263.31
9264.79,1768504260.0,9264.79,9262.47,9262.47
9266.34,1768504320.0,9267.32,9264.44,9264.64
9266.17,1768504380.0,9266.74,9264.88,9266.19
9265.65,1768504440.0,9266.82,9265.42,9266.03
9264.35,1768504500.0,9266.08,9264.21,9265.47
9262.37,1768504560.0,9265.09,9262.28,9264.3
9262.91,1768504620.0,9262.96,9261.74,9262.33
9263.12,1768504680.0,9264.26,9262.85,9262.9
9264.04,1768504740.0,9264.88,9263.08,9263.23
9263.44,1768504800.0,9264.94,9263.44,9263.96
9265.51,1768504860.0,9265.51,9263.44,9263.44
9266.06,1768504920.0,9266.75,9265.31,9265.38
9266.58,1768504980.0,9266.79,9264.84,9265.86
9266.56,1768505040.0,9267.05,9265.97,9266.85
9268.41,1768505100.0,9268.54,9266.35,9266.55
9268.5,1768505160.0,9269.48,9268.1,9268.41
9268.83,1768505220.0,9269.31,9267.44,9268.4
9268.32,1768505280.0,9269.29,9268.22,9268.79
9267.96,1768505340.0,9268.49,9267.62,9268.46
9267.45,1768505400.0,9268.65,9267.13,9267.78
9268.92,1768505460.0,9269.14,9267.31,9267.37
9268.06,1768505520.0,9269.93,9268.02,9269.05
9270.47,1768505580.0,9270.47,9267.92,9268.39
9272.5,1768505640.0,9272.93,9270.37,9270.76
9272.6,1768505700.0,9273.76,9271.47,9272.41
9271.9,1768505760.0,9272.57,9271.59,9272.5
9271.79,1768505820.0,9272.05,9271.04,9271.82
9271.49,1768505880.0,9272.49,9270.56,9271.85
9268.67,1768505940.0,9271.47,9267.56,9271.29
9267.07,1768506000.0,9268.78,9266.93,9268.78
9268.33,1768506060.0,9268.33,9266.93,9267.03
9268.1,1768506120.0,9268.81,9267.3,9268.34
9269.97,1768506180.0,9270.39,9267.58,9267.95
9269.74,1768506240.0,9270.4,9269.32,9270.17
9270.42,1768506300.0,9271.74,9269.74,9269.74
9270.16,1768506360.0,9270.86,9269.16,9270.4
9268.14,1768506420.0,9270.35,9268.12,9269.93
9268.35,1768506480.0,9269.1,9267.44,9268.45
9267.51,1768506540.0,9268.84,9267.16,9268.36
9269.36,1768506600.0,9269.44,9267.35,9267.46
9270.06,1768506660.0,9270.06,9268.42,9269.3
9269.24,1768506720.0,9270.54,9268.81,9270.13
9268.05,1768506780.0,9269.39,9267.95,9269.28
9265.49,1768506840.0,9269.05,9265.22,9268.09
9264.44,1768506900.0,9265.7,9263.9,9265.43
9263.39,1768506960.0,9264.52,9262.81,9264.37
9263.8,1768507020.0,9264.4,9263.15,9263.34
9263.97,1768507080.0,9264.53,9263.38,9264.09
9261.76,1768507140.0,9264.19,9261.76,9263.66
9261.27,1768507200.0,9262.88,9261.24,9261.97
9261.36,1768507260.0,9262.1,9260.58,9261.55
9259.35,1768507320.0,9261.28,9259.35,9261.28
9259.02,1768507380.0,9260.34,9258.8,9259.35
9261.76,1768507440.0,9262.27,9259.2,9259.2
9261.48,1768507500.0,9262.74,9261.4,9261.82
9258.39,1768507560.0,9261.26,9258.28,9261.22
9255.81,1768507620.0,9259.07,9255.81,9258.45
9256.33,1768507680.0,9257.11,9255.41,9255.93
9257.46,1768507740.0,9257.46,9255.65,9256.14
9260.33,1768507800.0,9260.55,9257.5,9257.5
9261.82,1768507860.0,9262.1,9259.49,9260.09
9261.92,1768507920.0,9262.81,9261.5,9262.05
9261.88,1768507980.0,9262.11,9260.98,9261.81
9261.0,1768508040.0,9261.82,9260.22,9261.82
9261.62,1768508100.0,9261.83,9260.45,9260.86
9262.43,1768508160.0,9263.0,9261.24,9261.8
9261.33,1768508220.0,9262.87,9261.33,9262.46
9262.14,1768508280.0,9262.68,9261.35,9261.39
9262.21,1768508340.0,9262.63,9260.94,9261.88
9263.16,1768508400.0,9263.18,9261.26,9262.1
9264.5,1768508460.0,9265.14,9263.19,9263.19
9261.98,1768508520.0,9264.28,9261.98,9264.28
9261.41,1768508580.0,9262.57,9261.38,9261.99
9259.7,1768508640.0,9261.32,9259.35,9261.03
9257.49,1768508700.0,9259.83,9257.17,9259.67
9257.46,1768508760.0,9258.57,9257.24,9257.59
9258.04,1768508820.0,9258.79,9257.16,9257.42
9257.71,1768508880.0,9258.01,9256.13,9257.76
9258.49,1768508940.0,9259.37,9257.72,9257.72
9259.94,1768509000.0,9260.36,9258.65,9258.72
9259.65,1768509060.0,9260.51,9259.35,9259.71
9257.81,1768509120.0,9259.98,9257.36,9259.46
9256.91,1768509180.0,9257.86,9256.21,9257.67
9256.9,1768509240.0,9257.52,9256.19,9256.7
9256.38,1768509300.0,9256.98,9255.93,9256.86
9256.23,1768509360.0,9256.57,9255.15,9256.57
9257.03,1768509420.0,9257.13,9255.49,9256.1
9255.94,1768509480.0,9257.69,9255.94,9256.96
9256.48,1768509540.0,9257.03,9255.2,9255.85
9256.64,1768509600.0,9257.47,9256.36,9256.36
9254.11,1768509660.0,9256.7,9254.03,9256.44
9255.12,1768509720.0,9255.12,9253.61,9254.07
9258.34,1768509780.0,9258.49,9255.38,9255.38
9259.68,1768509840.0,9259.75,9257.64,9257.99
9258.58,1768509900.0,9259.92,9258.36,9259.52
9259.15,1768509960.0,9260.35,9258.73,9258.73
9259.71,1768510020.0,9260.16,9258.04,9259.01
9260.92,1768510080.0,9261.3,9259.48,9259.48
9260.21,1768510140.0,9261.81,9260.15,9260.93
9261.34,1768510200.0,9261.34,9259.04,9259.94
9260.08,1768510260.0,9261.34,9260.0,9261.34
9259.82,1768510320.0,9260.32,9258.54,9260.01
9258.5,1768510380.0,9259.93,9258.5,9259.59
9257.64,1768510440.0,9258.54,9256.38,9258.35
9258.82,1768510500.0,9259.0,9257.48,9257.75
9257.82,1768510560.0,9259.0,9257.2,9258.87
9256.33,1768510620.0,9258.59,9256.33,9258.23
9257.41,1768510680.0,9258.27,9256.31,9256.33
9259.27,1768510740.0,9259.34,9257.46,9257.46
9260.42,1768510800.0,9261.31,9259.35,9259.35
9259.0,1768510860.0,9260.65,9258.9,9260.41
9257.29,1768510920.0,9260.23,9257.29,9259.08
9256.91,1768510980.0,9257.45,9255.95,9257.29
9257.64,1768511040.0,9257.94,9256.27,9256.97
9261.71,1768511100.0,9261.71,9257.31,9257.41
9262.36,1768511160.0,9262.66,9261.37,9262.0
9260.52,1768511220.0,9262.72,9260.3,9262.51
9260.24,1768511280.0,9261.22,9259.79,9260.46
9260.47,1768511340.0,9261.22,9259.66,9260.21
9259.34,1768511400.0,9261.52,9259.24,9260.33
9260.22,1768511460.0,9261.02,9259.14,9259.17
9262.2,1768511520.0,9262.53,9259.97,9260.47
9263.17,1768511580.0,9264.07,9262.29,9262.29
9264.17,1768511640.0,9264.17,9262.58,9263.18
9265.25,1768511700.0,9266.0,9263.57,9264.09
9261.16,1768511760.0,9265.03,9261.16,9265.03
9261.15,1768511820.0,9261.24,9259.79,9261.07
9260.75,1768511880.0,9261.53,9260.14,9261.0
9260.54,1768511940.0,9261.36,9260.14,9260.82
9260.64,1768512000.0,9261.21,9259.76,9260.26
9261.53,1768512060.0,9262.31,9260.39,9260.56
9262.42,1768512120.0,9262.93,9261.18,9261.23
9262.51,1768512180.0,9262.9,9262.01,9262.28
9264.88,1768512240.0,9265.42,9262.17,9262.2
9265.66,1768512300.0,9266.68,9264.81,9264.89
9267.1,1768512360.0,9267.8,9265.8,9265.93
9268.03,1768512420.0,9268.25,9266.03,9267.06
9266.58,1768512480.0,9267.78,9265.95,9267.78
9266.71,1768512540.0,9266.76,9265.38,9266.5
9266.2,1768512600.0,9267.57,9266.15,9266.86
9263.6,1768512660.0,9266.2,9263.1,9266.03
9262.86,1768512720.0,9264.28,9262.86,9263.36
9261.42,1768512780.0,9262.97,9261.33,9262.87
9260.48,1768512840.0,9261.7,9260.45,9261.55
9261.87,1768512900.0,9262.13,9260.28,9260.28
9261.84,1768512960.0,9262.67,9261.58,9261.87
9261.96,1768513020.0,9262.39,9261.2,9261.77
9262.31,1768513080.0,9262.31,9260.8,9261.97
9262.8,1768513140.0,9264.32,9262.08,9262.08
9262.71,1768513200.0,9263.67,9262.48,9262.72
9264.11,1768513260.0,9264.61,9262.84,9263.01
9261.65,1768513320.0,9264.38,9261.65,9264.06
9262.84,1768513380.0,9262.84,9261.62,9261.75
9262.89,1768513440.0,9262.89,9260.96,9262.67
9260.96,1768513500.0,9262.8,9260.96,9262.71
9261.21,1768513560.0,9261.59,9260.27,9260.63
9258.54,1768513620.0,9261.47,9258.54,9261.34
9258.18,1768513680.0,9258.99,9257.91,9258.57
9258.43,1768513740.0,9259.33,9257.95,9258.43
9257.99,1768513800.0,9258.93,9257.5,9258.56
9258.58,1768513860.0,9258.81,9257.98,9257.98
9255.92,1768499040.0,9257.3,9255.73,9256.83
9256.73,1768499100.0,9257.72,9255.22,9255.78
9256.21,1768499160.0,9257.53,9255.69,9257.01
9257.04,1768499220.0,9257.47,9255.91,9256.19
9259.67,1768499280.0,9259.86,9257.14,9257.32
9259.22,1768499340.0,9259.41,9257.73,9259.39
9260.54,1768499400.0,9260.56,9257.53,9259.22
9259.48,1768499460.0,9260.67,9259.37,9260.53
9259.51,1768499520.0,9259.61,9258.53,9259.48
9261.34,1768499580.0,9261.4,9259.2,9259.22
9262.95,1768499640.0,9262.95,9260.05,9260.96
9263.85,1768499700.0,9264.0,9262.41,9263.04
9262.89,1768499760.0,9264.51,9262.75,9263.99
9265.22,1768499820.0,9265.44,9261.93,9262.82
9264.27,1768499880.0,9265.36,9263.45,9264.97
9264.58,1768499940.0,9265.21,9264.18,9264.27
9265.81,1768500000.0,9266.63,9264.81,9264.81
9265.83,1768500060.0,9267.1,9265.64,9265.78
9267.25,1768500120.0,9267.69,9265.61,9265.61
9268.12,1768500180.0,9268.75,9267.39,9267.39
9267.41,1768500240.0,9268.65,9266.8,9268.01
9268.74,1768500300.0,9268.98,9267.31,9267.32
9268.76,1768500360.0,9269.01,9267.85,9268.67
9267.18,1768500420.0,9268.87,9267.18,9268.78
9264.92,1768500480.0,9267.36,9264.66,9267.36
9262.7,1768500540.0,9264.86,9262.7,9264.83
9265.03,1768500600.0,9265.03,9262.41,9262.76
9264.0,1768500660.0,9267.05,9263.99,9265.0
9265.26,1768500720.0,9265.26,9263.79,9263.95
9267.0,1768500780.0,9267.37,9265.31,9265.39
9267.89,1768500840.0,9268.84,9267.06,9267.06
9269.59,1768500900.0,9270.27,9268.04,9268.04
9271.09,1768500960.0,9271.52,9269.25,9269.74
9272.11,1768501020.0,9272.49,9270.84,9270.95
9270.83,1768501080.0,9272.92,9270.66,9272.3
9271.28,1768501140.0,9272.27,9271.02,9271.13
9271.93,1768501200.0,9272.51,9271.11,9271.14
9270.55,1768501260.0,9272.41,9270.4,9272.08
9272.56,1768501320.0,9272.67,9270.14,9270.51
9274.0,1768501380.0,9274.57,9272.6,9272.6
9274.91,1768501440.0,9275.69,9273.63,9273.85
9277.29,1768501500.0,9277.88,9274.65,9274.86
9275.37,1768501560.0,9277.07,9275.01,9277.0
9275.73,1768501620.0,9276.86,9275.68,9275.68
9273.75,1768501680.0,9275.42,9273.58,9275.42
9271.99,1768501740.0,9273.72,9271.88,9273.51
9272.12,1768501800.0,9272.59,9271.24,9271.96
9271.75,1768501860.0,9272.55,9271.14,9272.14
9270.87,1768501920.0,9272.27,9270.06,9271.82
9272.01,1768501980.0,9272.23,9270.18,9270.93
9272.37,1768502040.0,9272.74,9271.52,9272.01
9270.83,1768502100.0,9273.17,9270.83,9272.61
9269.07,1768502160.0,9271.05,9268.16,9270.86
9271.67,1768502220.0,9271.67,9268.73,9269.1
9270.24,1768502280.0,9271.95,9270.03,9271.66
9268.2,1768502340.0,9270.08,9268.08,9270.08
9267.53,1768502400.0,9268.37,9266.64,9268.12
9266.25,1768502460.0,9267.52,9265.94,9267.41
9264.51,1768502520.0,9266.4,9264.01,9266.23
9265.66,1768502580.0,9265.97,9264.77,9264.79
9265.41,1768502640.0,9266.59,9265.41,9265.55
9264.21,1768502700.0,9265.93,9264.18,9265.23
9264.53,1768502760.0,9264.91,9263.35,9264.56
9263.4,1768502820.0,9264.27,9263.26,9264.27
9263.08,1768502880.0,9263.98,9262.73,9263.45
9262.16,1768502940.0,9263.01,9262.16,9262.86
9262.71,1768503000.0,9263.75,9262.04,9262.18
9262.46,1768503060.0,9263.58,9262.21,9262.67
9262.43,1768503120.0,9263.44,9262.24,9262.73
9261.93,1768503180.0,9263.37,9261.84,9262.51
9261.12,1768503240.0,9262.35,9261.07,9261.74
9261.63,1768503300.0,9262.95,9261.37,9261.6
9262.37,1768503360.0,9262.88,9261.32,9261.52
9261.79,1768503420.0,9263.04,9261.57,9262.41
9261.95,1768503480.0,9262.43,9261.15,9261.82
9261.32,1768503540.0,9263.14,9261.32,9261.85
9263.14,1768503600.0,9263.39,9260.97,9261.18
9263.16,1768503660.0,9263.64,9261.68,9262.9
9263.23,1768503720.0,9263.74,9262.52,9262.95
9263.15,1768503780.0,9263.86,9262.83,9262.98
9265.32,1768503840.0,9265.34,9262.94,9263.25
9264.7,1768503900.0,9265.67,9264.35,9265.26
9264.2,1768503960.0,9265.18,9264.02,9264.74
9264.3,1768504020.0,9264.81,9263.76,9264.28
9263.72,1768504080.0,9264.22,9263.33,9264.06
9263.16,1768504140.0,9264.62,9263.16,9263.88
9262.36,1768504200.0,9263.86,9262.1,9263.31
9264.79,1768504260.0,9264.79,9262.47,9262.47
9266.34,1768504320.0,9267.32,9264.44,9264.64
9266.17,1768504380.0,9266.74,9264.88,9266.19
9265.65,1768504440.0,9266.82,9265.42,9266.03
9264.35,1768504500.0,9266.08,9264.21,9265.47
9262.37,1768504560.0,9265.09,9262.28,9264.3
9262.91,1768504620.0,9262.96,9261.74,9262.33
9263.12,1768504680.0,9264.26,9262.85,9262.9
9264.04,1768504740.0,9264.88,9263.08,9263.23
9263.44,1768504800.0,9264.94,9263.44,9263.96
9265.51,1768504860.0,9265.51,9263.44,9263.44
9266.06,1768504920.0,9266.75,9265.31,9265.38
9266.58,1768504980.0,9266.79,9264.84,9265.86
9266.56,1768505040.0,9267.05,9265.97,9266.85
9268.41,1768505100.0,9268.54,9266.35,9266.55
9268.5,1768505160.0,9269.48,9268.1,9268.41
9268.83,1768505220.0,9269.31,9267.44,9268.4
9268.32,1768505280.0,9269.29,9268.22,9268.79
9267.96,1768505340.0,9268.49,9267.62,9268.46
9267.45,1768505400.0,9268.65,9267.13,9267.78
9268.92,1768505460.0,9269.14,9267.31,9267.37
9268.06,1768505520.0,9269.93,9268.02,9269.05
9270.47,1768505580.0,9270.47,9267.92,9268.39
9272.5,1768505640.0,9272.93,9270.37,9270.76
9272.6,1768505700.0,9273.76,9271.47,9272.41
9271.9,1768505760.0,9272.57,9271.59,9272.5
9271.79,1768505820.0,9272.05,9271.04,9271.82
9271.49,1768505880.0,9272.49,9270.56,9271.85
9268.67,1768505940.0,9271.47,9267.56,9271.29
9267.07,1768506000.0,9268.78,9266.93,9268.78
9268.33,1768506060.0,9268.33,9266.93,9267.03
9268.1,1768506120.0,9268.81,9267.3,9268.34
9269.97,1768506180.0,9270.39,9267.58,9267.95
9269.74,1768506240.0,9270.4,9269.32,9270.17
9270.42,1768506300.0,9271.74,9269.74,9269.74
9270.16,1768506360.0,9270.86,9269.16,9270.4
9268.14,1768506420.0,9270.35,9268.12,9269.93
9268.35,1768506480.0,9269.1,9267.44,9268.45
9267.51,1768506540.0,9268.84,9267.16,9268.36
9269.36,1768506600.0,9269.44,9267.35,9267.46
9270.06,1768506660.0,9270.06,9268.42,9269.3
9269.24,1768506720.0,9270.54,9268.81,9270.13
9268.05,1768506780.0,9269.39,9267.95,9269.28
9265.49,1768506840.0,9269.05,9265.22,9268.09
9264.44,1768506900.0,9265.7,9263.9,9265.43
9263.39,1768506960.0,9264.52,9262.81,9264.37
9263.8,1768507020.0,9264.4,9263.15,9263.34
9263.97,1768507080.0,9264.53,9263.38,9264.09
9261.76,1768507140.0,9264.19,9261.76,9263.66
9261.27,1768507200.0,9262.88,9261.24,9261.97
9261.36,1768507260.0,9262.1,9260.58,9261.55
9259.35,1768507320.0,9261.28,9259.35,9261.28
9259.02,1768507380.0,9260.34,9258.8,9259.35
9261.76,1768507440.0,9262.27,9259.2,9259.2
9261.48,1768507500.0,9262.74,9261.4,9261.82
9258.39,1768507560.0,9261.26,9258.28,9261.22
9255.81,1768507620.0,9259.07,9255.81,9258.45
9256.33,1768507680.0,9257.11,9255.41,9255.93
9257.46,1768507740.0,9257.46,9255.65,9256.14
9260.33,1768507800.0,9260.55,9257.5,9257.5
9261.82,1768507860.0,9262.1,9259.49,9260.09
9261.92,1768507920.0,9262.81,9261.5,9262.05
9261.88,1768507980.0,9262.11,9260.98,9261.81
9261.0,1768508040.0,9261.82,9260.22,9261.82
9261.62,1768508100.0,9261.83,9260.45,9260.86
9262.43,1768508160.0,9263.0,9261.24,9261.8
9261.33,1768508220.0,9262.87,9261.33,9262.46
9262.14,1768508280.0,9262.68,9261.35,9261.39
9262.21,1768508340.0,9262.63,9260.94,9261.88
9263.16,1768508400.0,9263.18,9261.26,9262.1
9264.5,1768508460.0,9265.14,9263.19,9263.19
9261.98,1768508520.0,9264.28,9261.98,9264.28
9261.41,1768508580.0,9262.57,9261.38,9261.99
9259.7,1768508640.0,9261.32,9259.35,9261.03
9257.49,1768508700.0,9259.83,9257.17,9259.67
9257.46,1768508760.0,9258.57,9257.24,9257.59
9258.04,1768508820.0,9258.79,9257.16,9257.42
9257.71,1768508880.0,9258.01,9256.13,9257.76
9258.49,1768508940.0,9259.37,9257.72,9257.72
9259.94,1768509000.0,9260.36,9258.65,9258.72
9259.65,1768509060.0,9260.51,9259.35,9259.71
9257.81,1768509120.0,9259.98,9257.36,9259.46
9256.91,1768509180.0,9257.86,9256.21,9257.67
9256.9,1768509240.0,9257.52,9256.19,9256.7
9256.38,1768509300.0,9256.98,9255.93,9256.86
9256.23,1768509360.0,9256.57,9255.15,9256.57
9257.03,1768509420.0,9257.13,9255.49,9256.1
9255.94,1768509480.0,9257.69,9255.94,9256.96
9256.48,1768509540.0,9257.03,9255.2,9255.85
9256.64,1768509600.0,9257.47,9256.36,9256.36
9254.11,1768509660.0,9256.7,9254.03,9256.44
9255.12,1768509720.0,9255.12,9253.61,9254.07
9258.34,1768509780.0,9258.49,9255.38,9255.38
9259.68,1768509840.0,9259.75,9257.64,9257.99
9258.58,1768509900.0,9259.92,9258.36,9259.52
9259.15,1768509960.0,9260.35,9258.73,9258.73
9259.71,1768510020.0,9260.16,9258.04,9259.01
9260.92,1768510080.0,9261.3,9259.48,9259.48
9260.21,1768510140.0,9261.81,9260.15,9260.93
9261.34,1768510200.0,9261.34,9259.04,9259.94
9260.08,1768510260.0,9261.34,9260.0,9261.34
9259.82,1768510320.0,9260.32,9258.54,9260.01
9258.5,1768510380.0,9259.93,9258.5,9259.59
9257.64,1768510440.0,9258.54,9256.38,9258.35
9258.82,1768510500.0,9259.0,9257.48,9257.75
9257.82,1768510560.0,9259.0,9257.2,9258.87
9256.33,1768510620.0,9258.59,9256.33,9258.23
9257.41,1768510680.0,9258.27,9256.31,9256.33
9259.27,1768510740.0,9259.34,9257.46,9257.46
9260.42,1768510800.0,9261.31,9259.35,9259.35
9259.0,1768510860.0,9260.65,9258.9,9260.41
9257.29,1768510920.0,9260.23,9257.29,9259.08
9256.91,1768510980.0,9257.45,9255.95,9257.29
9257.64,1768511040.0,9257.94,9256.27,9256.97
9261.71,1768511100.0,9261.71,9257.31,9257.41
9262.36,1768511160.0,9262.66,9261.37,9262.0
9260.52,1768511220.0,9262.72,9260.3,9262.51
9260.24,1768511280.0,9261.22,9259.79,9260.46
9260.47,1768511340.0,9261.22,9259.66,9260.21
9259.34,1768511400.0,9261.52,9259.24,9260.33
9260.22,1768511460.0,9261.02,9259.14,9259.17
9262.2,1768511520.0,9262.53,9259.97,9260.47
9263.17,1768511580.0,9264.07,9262.29,9262.29
9264.17,1768511640.0,9264.17,9262.58,9263.18
9265.25,1768511700.0,9266.0,9263.57,9264.09
9261.16,1768511760.0,9265.03,9261.16,9265.03
9261.15,1768511820.0,9261.24,9259.79,9261.07
9260.75,1768511880.0,9261.53,9260.14,9261.0
9260.54,1768511940.0,9261.36,9260.14,9260.82
9260.64,1768512000.0,9261.21,9259.76,9260.26
9261.53,1768512060.0,9262.31,9260.39,9260.56
9262.42,1768512120.0,9262.93,9261.18,9261.23
9262.51,1768512180.0,9262.9,9262.01,9262.28
9264.88,1768512240.0,9265.42,9262.17,9262.2
9265.66,1768512300.0,9266.68,9264.81,9264.89
9267.1,1768512360.0,9267.8,9265.8,9265.93
9268.03,1768512420.0,9268.25,9266.03,9267.06
9266.58,1768512480.0,9267.78,9265.95,9267.78
9266.71,1768512540.0,9266.76,9265.38,9266.5
9266.2,1768512600.0,9267.57,9266.15,9266.86
9263.6,1768512660.0,9266.2,9263.1,9266.03
9262.86,1768512720.0,9264.28,9262.86,9263.36
9261.42,1768512780.0,9262.97,9261.33,9262.87
9260.48,1768512840.0,9261.7,9260.45,9261.55
9261.87,1768512900.0,9262.13,9260.28,9260.28
9261.84,1768512960.0,9262.67,9261.58,9261.87
9261.96,1768513020.0,9262.39,9261.2,9261.77
9262.31,1768513080.0,9262.31,9260.8,9261.97
9262.8,1768513140.0,9264.32,9262.08,9262.08
9262.71,1768513200.0,9263.67,9262.48,9262.72
9264.11,1768513260.0,9264.61,9262.84,9263.01
9261.65,1768513320.0,9264.38,9261.65,9264.06
9262.84,1768513380.0,9262.84,9261.62,9261.75
9262.89,1768513440.0,9262.89,9260.96,9262.67
9260.96,1768513500.0,9262.8,9260.96,9262.71
9261.21,1768513560.0,9261.59,9260.27,9260.63
9258.54,1768513620.0,9261.47,9258.54,9261.34
9258.18,1768513680.0,9258.99,9257.91,9258.57
9258.43,1768513740.0,9259.33,9257.95,9258.43
9257.99,1768513800.0,9258.93,9257.5,9258.56
9259.65,1768513860.0,9259.84,9257.98,9257.98
9259.8,1768513920.0,9259.96,9258.61,9259.71
9259.55,1768513980.0,9259.94,9259.48,9259.89
9259.8,1768513920.0,9259.96,9258.61,9259.71
9259.1,1768513980.0,9259.94,9258.91,9259.89
9258.81,1768514040.0,9259.56,9258.79,9259.23
9256.21,1768499160.0,9257.53,9255.69,9257.01
9257.04,1768499220.0,9257.47,9255.91,9256.19
9259.67,1768499280.0,9259.86,9257.14,9257.32
9259.22,1768499340.0,9259.41,9257.73,9259.39
9260.54,1768499400.0,9260.56,9257.53,9259.22
9259.48,1768499460.0,9260.67,9259.37,9260.53
9259.51,1768499520.0,9259.61,9258.53,9259.48
9261.34,1768499580.0,9261.4,9259.2,9259.22
9262.95,1768499640.0,9262.95,9260.05,9260.96
9263.85,1768499700.0,9264.0,9262.41,9263.04
9262.89,1768499760.0,9264.51,9262.75,9263.99
9265.22,1768499820.0,9265.44,9261.93,9262.82
9264.27,1768499880.0,9265.36,9263.45,9264.97
9264.58,1768499940.0,9265.21,9264.18,9264.27
